,tweet,id,time,user,location,favourites,retweet-count,hashtags
176,"New round of heavy snow, travel disruptions to target midwestern US early this week #weather https://t.co/Qjy2Vv5RXM",1094595361119731712,2019-02-10 13:54:05,82960432,,0,0,[weather]
177,"Snow showers forecast for northern Arizona, rain for Phoenix area #weather https://t.co/ZaeB4B5Eu3",1094534960961081344,2019-02-10 09:54:04,82960432,,0,0,[weather]
178,"Storm is expected to bring snow, sleet, and rain Tuesday #weather https://t.co/kGmaIcwFlX",1094406616579944449,2019-02-10 01:24:05,82960432,,0,0,[weather]
179,"Winter weather hits Hawaii, too #weather https://t.co/OCi3rjhoPS",1094376419554091009,2019-02-09 23:24:05,82960432,,0,0,[weather]
180,"Snowstorm buries Northwest, with more on the way #weather https://t.co/e29S7hA0bH",1094372648765730817,2019-02-09 23:09:06,82960432,,0,0,[weather]
181,Hurricanes are intensifying more rapidly and it may be our fault #weather https://t.co/tyn6pDoHHY,1094319803001524224,2019-02-09 19:39:07,82960432,,0,0,[weather]
182,In photos: Winter weather across the United States #weather https://t.co/qAbtHhWwTX,1094240534137266176,2019-02-09 14:24:08,82960432,,0,0,[weather]
183,Seattle nearly reached its yearly amount of snowfall in one day #weather https://t.co/IbkhXzQBzz,1094210330622754817,2019-02-09 12:24:06,82960432,,0,0,[weather]
184,Thousands without power as storm lashes Sydney #weather https://t.co/UmN1K1dagn,1094157482232926208,2019-02-09 08:54:06,82960432,,0,0,[weather]
185,Leader of new climate panel talks of need for 'bold action' #weather https://t.co/XxUQbZq3Nl,1094142376581390337,2019-02-09 07:54:05,82960432,,0,0,[weather]
186,Climate change is cooking salmon in the Pacific Northwest #weather https://t.co/JrZXIeb2QD,1094138612801691650,2019-02-09 07:39:08,82960432,,0,0,[weather]
187,"Snow storm wallops Seattle, people rescued in Sierra Nevada #weather https://t.co/X21OH9LChn",1094119726874152960,2019-02-09 06:24:05,82960432,,1,0,[weather]
188,Storm runoff coats Southern California beaches with trash #weather https://t.co/y7dCMiwBxZ,1094074429980569600,2019-02-09 03:24:05,82960432,,0,0,[weather]
189,The science behind the viral cold-weather experiments #weather https://t.co/dtriPSEARk,1094070658961616896,2019-02-09 03:09:06,82960432,,0,0,[weather]
190,"Seattle snow delays flights, grinds traffic to a near halt Friday #weather https://t.co/HReZOpx6FE",1094002708581801984,2019-02-08 22:39:05,82960432,,0,1,[weather]
191,RIP ice disk: Warm weather spells end to spinning mass of ice in Maine #weather https://t.co/IBAdvxdLOs,1093998936409456642,2019-02-08 22:24:06,82960432,,7,5,[weather]
192,Freezing rain creates unusual phenomena: 'ghost apples' #weather https://t.co/tuUTnnXVH0,1093942317835116544,2019-02-08 18:39:07,82960432,,3,2,[weather]
193,"Bay Area snow forecast to drop as low as 1,000 feet: More powder in the hills possible #weather https://t.co/5qye1O8SkH",1093938534518468608,2019-02-08 18:24:05,82960432,,0,0,[weather]
194,"Hawaii: Disruptively wet, windy weather in store for this weekend #weather https://t.co/AGkiG23W07",1093908337287221250,2019-02-08 16:24:06,82960432,,0,0,[weather]
195,Ice jam forces evacuations in Michigan #weather https://t.co/2Pfkh2eYmL,1093859280493531136,2019-02-08 13:09:10,82960432,,0,0,[weather]
196,Seattle snowfall: Friday will bring a potentially crippling storm #weather https://t.co/PfTTzrzsI4,1093802638955577344,2019-02-08 09:24:05,82960432,,0,0,[weather]
197,Avalanches kill 1 and trap 11 people under snow in India's Kashmir #weather https://t.co/VOYOCuPcaX,1093795092840701952,2019-02-08 08:54:06,82960432,,0,0,[weather]
198,Ice jams and flooding move through Western New York #weather https://t.co/p33PKmbIVJ,1093791321968467969,2019-02-08 08:39:07,82960432,,0,0,[weather]
199,'Combat shopping': Mayhem at Seattle stores ahead of snow storm #weather https://t.co/TQegeJ1994,1093787543600979969,2019-02-08 08:24:06,82960432,,1,0,[weather]
200,Week in Weather: 31 photos from around the globe #weather https://t.co/UqTg9ej2Te,1093779988996796416,2019-02-08 07:54:05,82960432,,0,0,[weather]
201,Wet winter greatly reduces drought conditions in California #weather https://t.co/sXHVvjaZJR,1093689388599365633,2019-02-08 01:54:04,82960432,,0,0,[weather]
202,"Winter storm closes schools, highways in Upper Midwest #weather https://t.co/qY1ZfGrpsY",1093685620881276928,2019-02-08 01:39:06,82960432,,0,0,[weather]
203,"Swaths of San Francisco will be underwater in 70 years, models suggest #weather https://t.co/D6o0WFJA38",1093655432822837248,2019-02-07 23:39:08,82960432,,1,1,[weather]
204,2018 was the U.S.'s third-wettest year on record—here's why #weather https://t.co/cFiiJklSN0,1093628995357138944,2019-02-07 21:54:05,82960432,,0,0,[weather]
205,"2nd coldest blast of Arctic air this winter to shock central US, revive winter in East #weather https://t.co/O1erpPtCB1",1093587495172825089,2019-02-07 19:09:11,82960432,,1,0,[weather]
206,"Storm slams central US, bringing blizzard conditions, ice, floods, thunderstorms #weather https://t.co/0ATKb2kUpy",1093579927436152832,2019-02-07 18:39:07,82960432,,0,0,[weather]
207,Winter Storm Watch Issued For Seattle-Bellevue Area #weather https://t.co/CpB4rQJ0Sa,1093564832043810816,2019-02-07 17:39:08,82960432,,0,0,[weather]
208,Report: Hurricane Michael led to respiratory illnesses rise in Fla. #weather https://t.co/jOdDWg7PXL,1093561058655035392,2019-02-07 17:24:08,82960432,,0,0,[weather]
209,Photos: Dogs of winter #weather https://t.co/NzIlnHF1NE,1093493103099432960,2019-02-07 12:54:06,82960432,,0,0,[weather]
210,Study: Melting ice sheets may cause 'climate chaos' #weather https://t.co/NrWftTGXiR,1093428934157336576,2019-02-07 08:39:07,82960432,,1,0,[weather]
211,Pacific Gas &amp; Electric vows to improve wildfire prevention #weather https://t.co/8H5X6kIUwy,1093353430725218304,2019-02-07 03:39:06,82960432,,6,4,[weather]
212,"Cold snap brings freezing temps to Bay Area, more rain to come #weather https://t.co/2XAj5HuyfZ",1093285495868551169,2019-02-06 23:09:09,82960432,,0,0,[weather]
213,"Central US at risk for nocturnal tornadoes, flooding rainfall into Thursday #weather https://t.co/iBwjzMqkZW",1093206211854458882,2019-02-06 17:54:06,82960432,,0,0,[weather]
214,Earth just experienced one of the warmest years on record #weather https://t.co/iVa6aF4EQa,1093194929583476736,2019-02-06 17:09:16,82960432,,1,1,[weather]
215,Atmospheric rivers that drench the West Coast are now rated on 1 to 5 scale like hurricanes #weather https://t.co/TmCtOBKnxG,1093179797113458688,2019-02-06 16:09:08,82960432,,0,0,[weather]
216,"Another winter storm to bring snow, cold across Seattle, northwestern US at late week #weather https://t.co/LubnISrhVE",1093142054761259014,2019-02-06 13:39:10,82960432,,0,1,[weather]
217,Drought-stricken Aussie farmers now battered by floods #weather https://t.co/krybh2MHvR,1093074102623989760,2019-02-06 09:09:09,82960432,,0,0,[weather]
218,Scientists develop category system to warn residents about strong storms #weather https://t.co/LSdDmYDpI7,1093066553518579712,2019-02-06 08:39:09,82960432,,0,0,[weather]
219,"Hot time, winter in the city; balmy weather blankets New York #weather https://t.co/fJznJMMDWN",1092949524308348929,2019-02-06 00:54:07,82960432,,0,0,[weather]
220,Rare snow falls on San Francisco's Twin Peaks #weather https://t.co/Ndcy0NdZUD,1092915557240688640,2019-02-05 22:39:08,82960432,,0,0,[weather]
221,New scale to measure atmospheric rivers in California like hurricanes #weather https://t.co/Cya8PL3nMb,1092900455762382848,2019-02-05 21:39:08,82960432,,1,0,[weather]
222,Blizzard shuts California mountain highway #weather https://t.co/SjmNjcaJvF,1092874021664780288,2019-02-05 19:54:06,82960432,,0,0,[weather]
223,Michigan braces for freezing rain; hazardous roads expected #weather https://t.co/yh7bPunbQb,1092836276036747264,2019-02-05 17:24:06,82960432,,0,0,[weather]
224,"North-central US to face more rounds of snow, ice and slippery travel through Thursday #weather https://t.co/ipmP4fliX7",1092783430394208257,2019-02-05 13:54:07,82960432,,0,0,[weather]
225,Climate change: UK CO2 emissions fall again #weather https://t.co/cwwd7sI3Nh,1092760771035987968,2019-02-05 12:24:04,82960432,,0,0,[weather]
226,"More rain? Storm brings mudflows, rock slides, a blizzard to Southern Calif. #weather https://t.co/fsO67He0Pu",1092726828316291072,2019-02-05 10:09:12,82960432,,0,0,[weather]
227,Sudden warm up causing air quality issues across the tri-state #weather https://t.co/uFMJPOUe9d,1092723021305892865,2019-02-05 09:54:04,82960432,,0,0,[weather]
228,Australia flood crisis continues as PM visits stricken Queensland area #weather https://t.co/MtfEhs4dAY,1092677745774014464,2019-02-05 06:54:10,82960432,,1,0,[weather]
229,Photos of rainbows over San Francisco Bay Area flood social media #weather https://t.co/r6xvRQo0fp,1092526728629542912,2019-02-04 20:54:04,82960432,,4,3,[weather]
230,States that voted for Trump to be hardest hit by climate change: report #weather https://t.co/7NCDdGR8WL,1092522962144526336,2019-02-04 20:39:06,82960432,,1,0,[weather]
231,Whiteout conditions shut down 100 miles of I-80 in the Sierra #weather https://t.co/pRyt3CGSb6,1092511634302525440,2019-02-04 19:54:06,82960432,,0,0,[weather]
232,"Next 2 storms to bring mostly rain with patches of ice, snow in northeastern US #weather https://t.co/YougdHrAhu",1092500311875284992,2019-02-04 19:09:06,82960432,,0,0,[weather]
233,"Seattle's Smowmageddon Causes Power Outages, Car Wrecks #weather https://t.co/IzF2mhEa2F",1092496528281718785,2019-02-04 18:54:04,82960432,,0,0,[weather]
234,"Rising temperatures could melt most Himalayan glaciers by 2100, report finds #weather https://t.co/Ou8pK5oaP4",1092417273166409729,2019-02-04 13:39:08,82960432,,0,0,[weather]
235,"Flooding rain, storms to soak southern Plains to Ohio Valley during 2nd half of week #weather https://t.co/eYcGUPoLYi",1092398390170669056,2019-02-04 12:24:06,82960432,,0,0,[weather]
236,Climate change will change the color of the oceans #weather https://t.co/JH9xpfYHDX,1092387078799712256,2019-02-04 11:39:09,82960432,,0,0,[weather]
237,Landslide kills at least 11 on Bolivian highway #weather https://t.co/kIClL7ZMZB,1092319124619853825,2019-02-04 07:09:08,82960432,,0,0,[weather]
238,10 earthquakes strike coast of Northern Calif. in less than 24 hours #weather https://t.co/RBomf5m4Oe,1092315350337695749,2019-02-04 06:54:08,82960432,,0,0,[weather]
239,"Rains to diminish across Southern Calif., but risk of mudflows, floods continues #weather https://t.co/3Nn53RzGbk",1092311585123577857,2019-02-04 06:39:10,82960432,,0,0,[weather]
240,"20K homes feared lost in Australia floods as crocodiles, snakes wash up #weather https://t.co/YBkYlXeITp",1092273833355075586,2019-02-04 04:09:09,82960432,,1,0,[weather]
241,Polar vortex may kill most of these invasive insects in Wisconsin #weather https://t.co/SbQJmuCSoj,1092171892297887744,2019-02-03 21:24:05,82960432,,0,1,[weather]
242,"This tiny Northern California town is sinking, report finds #weather https://t.co/1RejY87pih",1092168158021005312,2019-02-03 21:09:15,82960432,,0,0,[weather]
243,"Snow, ice and wind to overspread central US at midweek #weather https://t.co/ekuZ06fc43",1092153033620840448,2019-02-03 20:09:09,82960432,,0,0,[weather]
244,Rock salt keeps roads safe in winter—at a serious environmental cost #weather https://t.co/rR47xZiOgb,1092130386254024704,2019-02-03 18:39:09,82960432,,1,1,[weather]
245,Snow to whiten western US as cold air takes hold into Tuesday #weather https://t.co/3WPYGB7sfU,1092066215365726208,2019-02-03 14:24:10,82960432,,0,0,[weather]
246,Wintry weather strands some motorists in the UK #weather https://t.co/wbiDa4u0QV,1092017127018524672,2019-02-03 11:09:06,82960432,,0,0,[weather]
247,Drivers on Italian Alpine highway stuck for hours after snow #weather https://t.co/Y3G77vV6wY,1092013355299028993,2019-02-03 10:54:07,82960432,,0,0,[weather]
248,"In California, Northbound lanes of US 101 reopen #weather https://t.co/Sg70JIxSPm",1092009586200997889,2019-02-03 10:39:08,82960432,,0,0,[weather]
249,"Winter storm leaves 1 dead, shuts highways in Southern California #weather https://t.co/pjA1fMU94q",1091952947355824129,2019-02-03 06:54:04,82960432,,0,0,[weather]
250,In photos: Winter weather across the globe #weather https://t.co/Uzc2Qnxq5N,1091873689124012032,2019-02-03 01:39:08,82960432,,0,0,[weather]
251,"Powerful storm hits Southern California, flooding highways #weather https://t.co/44Qnrm3zLY",1091824609664462848,2019-02-02 22:24:06,82960432,,0,0,[weather]
252,"Temps are rising in Boston area, headed toward near 60 on Tuesday #weather https://t.co/YzrcriaXTK",1091809520626495488,2019-02-02 21:24:09,82960432,,0,0,[weather]
253,An unexpected challenge on Antarctica: Measuring snowfall #weather https://t.co/ezj1wxKi1j,1091771753443934208,2019-02-02 18:54:04,82960432,,1,0,[weather]
254,Powerful storm moves into Southern California as residents brace for floods and mudflows #weather https://t.co/xwFhmhAVEV,1091767997222477824,2019-02-02 18:39:09,82960432,,0,0,[weather]
255,Springlike warm-up imminent for the northeastern US #weather https://t.co/A9VZq3IAa6,1091756658034786304,2019-02-02 17:54:05,82960432,,0,0,[weather]
256,Groundhog Day 2019: Punxsutawney Phil predicts an early spring #weather https://t.co/hBJY0jBAiM,1091681172545929216,2019-02-02 12:54:08,82960432,,1,0,[weather]
257,Crazy customs and urban myths for predicting the weather #weather https://t.co/VjnMCC3iST,1091628306787491840,2019-02-02 09:24:04,82960432,,0,0,[weather]
258,Study: European colonizers' mass killing of Native Americans caused climate change #weather https://t.co/vjv9RTWxQn,1091624547747418117,2019-02-02 09:09:08,82960432,,0,0,[weather]
259,"Mudslides, floods and 10 feet of snow: California braces for dangerous storm #weather https://t.co/GCDuDCPWLS",1091620757044523008,2019-02-02 08:54:04,82960432,,0,0,[weather]
260,Will groundhog give good news for winter sufferers? #weather https://t.co/3qQVFmIsat,1091583012406325248,2019-02-02 06:24:05,82960432,,3,0,[weather]
261,Watch the polar vortex shift ominously in view from space #weather https://t.co/D77rSzXGjx,1091439570300719104,2019-02-01 20:54:06,82960432,,0,1,[weather]
262,See the vibrant ice fishing culture under threat in the Great Lakes #weather https://t.co/hAeHaTTTMH,1091432035665698817,2019-02-01 20:24:09,82960432,,0,0,[weather]
263,"Icy blast begins to ease in U.S. Midwest, Northeast #weather https://t.co/obHk2mvpb9",1091379178732085248,2019-02-01 16:54:07,82960432,,0,0,[weather]
264,Motorists stranded as heavy snow blankets Britain #weather https://t.co/yyU4Zx9kGa,1091364074498080769,2019-02-01 15:54:06,82960432,,0,0,[weather]
265,Extreme weather shatters records around the world #weather https://t.co/glTtVAeLyN,1091360351378038785,2019-02-01 15:39:18,82960432,,2,1,[weather]
266,In photos: Winter weather across the globe #weather https://t.co/Uzc2Qnxq5N,1091281033666805760,2019-02-01 10:24:08,82960432,,0,0,[weather]
267,Week in Weather: 46 photos from around the world #weather https://t.co/c5qMgj8z3z,1091247064422334464,2019-02-01 08:09:09,82960432,,0,0,[weather]
268,'Frozen' Lake Michigan stuns in polar vortex pictures #weather https://t.co/lvtHh27XUL,1091235728963428352,2019-02-01 07:24:06,82960432,,0,0,[weather]
269,The surprising science of why ice is so slippery #weather https://t.co/oqYuiyUhBC,1091156467061673984,2019-02-01 02:09:09,82960432,,0,0,[weather]
270,"Rapid thaw could wreak havoc on pipes, roadways in Midwest #weather https://t.co/cIrkhSDxkz",1091152687440179200,2019-02-01 01:54:07,82960432,,0,0,[weather]
271,"""Disturbing"" discovery: Giant hole found under Antarctica glacier #weather https://t.co/Ee73oNxfLl",1091118726202646529,2019-01-31 23:39:10,82960432,,0,0,[weather]
272,Mich. pileup amid polar vortex caught on scary dashcam video #weather https://t.co/H8KEe6MkDO,1091103616478306304,2019-01-31 22:39:08,82960432,,1,1,[weather]
273,Weather Experiment Makes Hair Stand On Ends As Polar Vortex Grips Iowa #weather https://t.co/Sl0bIfgxmQ,1091096069239234561,2019-01-31 22:09:09,82960432,,0,0,[weather]
274,In photos: Winter weather across the United States #weather https://t.co/qAbtHhWwTX,1091084746300350464,2019-01-31 21:24:09,82960432,,0,0,[weather]
275,Don't look for Punxsutawney Phil to deliver us from winter weather on Groundhog Day #weather https://t.co/4zfTcnx2ZU,1090971490588053506,2019-01-31 13:54:07,82960432,,0,0,[weather]
